"distance","cab_type","time_stamp","destination","source","price","surge_multiplier","id","product_id","name"
"2.07","Lyft","1543409587645","North End","Beacon Hill","16.5","1","7b0c4e8d-21fc-4350-9972-f8dace1177ad","lyft_premier","Lux"
"2.07","Lyft","1544883615701","North End","Beacon Hill","10.5","1","9df49a6e-662d-4ac9-b003-34e3f146a209","lyft","Lyft"
"2.07","Lyft","1543545782835","North End","Beacon Hill","22.5","1","b7d55026-7809-4b7a-b275-27648f79cb8a","lyft_lux","Lux Black"
"2.61","Lyft","1543275914057","South Station","Back Bay","16.5","1","bbc3cb67-3ba6-4158-9ef6-da087068f5aa","lyft_plus","Lyft XL"
"2.07","Lyft","1544893510788","North End","Beacon Hill","13.5","1","bfa88314-d95d-4490-b508-a7e4b7f21432","lyft_plus","Lyft XL"
"2.61","Lyft","1543281323389","South Station","Back Bay","32.5","1","e1f1d1e3-f66a-4c12-94a6-62f59aff739b","lyft_luxsuv","Lux Black XL"
"2.61","Lyft","1544809507650","South Station","Back Bay","22.5","1","ed7e441e-8318-4c89-9499-8d4737bad7b5","lyft_premier","Lux"
"1.03","Lyft","1544825714213","North End","Financial District","3.5","1","3c80d873-74aa-4895-bbe5-a236717188cb","lyft_line","Shared"
"1.03","Lyft","1543651984105","North End","Financial District","11","1","48f97648-ebf4-410e-89bc-91b6dca320d3","lyft_premier","Lux"
"1.03","Lyft","1544876409945","North End","Financial District","11","1","ace95720-402f-4946-a2e3-a9a4e2755563","lyft_plus","Lyft XL"
"1.03","Lyft","1544719505955","North End","Financial District","16.5","1","cc041c6a-c73f-4245-a0e0-651a3565b6fc","lyft_lux","Lux Black"
"1.03","Lyft","1543612686837","North End","Financial District","26","1","ebab326d-500d-4dce-b584-9587a2a25024","lyft_luxsuv","Lux Black XL"
"1.03","Lyft","1544787910576","North End","Financial District","7","1","fcab11f1-2b54-485a-9213-07ce6ed31258","lyft","Lyft"
"3.35","Lyft","1544805910107","Northeastern University","North Station","34","1","18e08a21-aaa0-43b7-a2c8-a7af8d7d1c4d","lyft_luxsuv","Lux Black XL"
"3.35","Lyft","1543793880728","Northeastern University","North Station","16.5","1","49d2a25e-6407-49c9-b359-bd441c0d061f","lyft_plus","Lyft XL"
"3.35","Lyft","1543641484551","Northeastern University","North Station","5","1","4d2bfe23-a3d0-43b1-9a45-ce88501ad034","lyft_line","Shared"
"3.35","Lyft","1543570380507","Northeastern University","North Station","26","1","660d6f7a-ecf7-4e84-9c94-043a77b030ba","lyft_lux","Lux Black"
"3.35","Lyft","1543816376560","Northeastern University","North Station","11","1","80415e34-dfd6-4857-a7b8-b22a2c85e961","lyft","Lyft"
"3.35","Lyft","1544852711768","Northeastern University","North Station","19.5","1","8820890e-60c7-4094-9b66-268eb751ffa7","lyft_premier","Lux"
"2.93","Lyft","1545064808960","Theatre District","Boston University","7","1","59d22959-9072-4575-8d66-5aa9025065cf","lyft_line","Shared"
"2.93","Lyft","1543229409904","Theatre District","Boston University","13.5","1.25","7db6487f-0c99-4bb9-b8ab-5424cfcaafce","lyft","Lyft"
"2.93","Lyft","1544942111231","Theatre District","Boston University","22.5","1.25","9c311b5b-6168-4e79-8658-4adae5521f25","lyft_plus","Lyft XL"
"2.93","Lyft","1543320924265","Theatre District","Boston University","26","1.25","dd87cb5d-edcb-4550-9449-104b7d263db3","lyft_premier","Lux"
"2.93","Lyft","1543425608208","Theatre District","Boston University","30","1.25","f565464f-3ca5-4765-b5a8-505fc327eca3","lyft_lux","Lux Black"
"2.93","Lyft","1543626782377","Theatre District","Boston University","42.5","1.25","fa6e092f-5562-49ef-916c-92d8148111ee","lyft_luxsuv","Lux Black XL"
"3.17","Lyft","1543516977342","Fenway","North Station","11","1","609099a7-3dcb-4507-a50a-f0bcb930a461","lyft","Lyft"
"3.17","Lyft","1544702408962","Fenway","North Station","7","1","6dad0ba2-f2af-40e0-8b12-ba1d80b82c54","lyft_line","Shared"
"3.17","Lyft","1543340183915","Fenway","North Station","34","1","b9d19655-2137-4a95-8af2-ba992aab4818","lyft_luxsuv","Lux Black XL"
"3.17","Lyft","1543456422497","Fenway","North Station","19.5","1","c3258ab6-e1a0-4ecf-ac55-97818e1f7632","lyft_premier","Lux"
"3.17","Lyft","1543308682254","Fenway","North Station","16.5","1","d422d1fd-e231-45f2-a7b7-4a3829df59be","lyft_plus","Lyft XL"
"3.17","Lyft","1543253893051","Fenway","North Station","26","1","db60395d-cb0e-4bbd-bf9e-8c85b0890a35","lyft_lux","Lux Black"
"3.17","Lyft","1543867082032","Fenway","North Station","27.5","1","37e88898-2560-44a1-81b4-3a9e27096a73","lyft_lux","Lux Black"
"3.17","Lyft","1543404084927","Fenway","North Station","19.5","1","47c3c274-8db2-48ad-833e-d2f7d6a09920","lyft_premier","Lux"
"3.17","Lyft","1544967913335","Fenway","North Station","10.5","1","66068f79-2b37-49d0-8a03-fc3ffead641c","lyft","Lyft"
"3.17","Lyft","1543878481827","Fenway","North Station","32.5","1","82840af7-8739-4767-9ae6-20d94c2a35bd","lyft_luxsuv","Lux Black XL"
"3.17","Lyft","1544925010340","Fenway","North Station","16.5","1","afb092ed-8364-45e8-a72c-919a6aab798b","lyft_plus","Lyft XL"
"3.17","Lyft","1545095708430","Fenway","North Station","7","1","fcdef4ee-5b36-4496-b1d1-b55b6c93d493","lyft_line","Shared"
"1.2","Lyft","1543280329550","North End","North Station","27.5","1","24d8b559-152e-4a7e-8904-b450514732ec","lyft_luxsuv","Lux Black XL"
"1.2","Lyft","1543662780555","North End","North Station","16.5","1","5526b47c-ed41-4c10-afbf-c3759adf9f40","lyft_lux","Lux Black"
"1.2","Lyft","1543398198344","North End","North Station","10.5","1","959242f9-acf3-418c-9110-4edba70ff4b9","lyft_plus","Lyft XL"
"1.2","Lyft","1543272850763","North End","North Station","7","1","ef2993ff-1f6c-4387-94ef-a6d0f2903beb","lyft","Lyft"
"1.2","Lyft","1543283303862","North End","North Station","13.5","1","f3a4b4f4-05cd-49da-8550-09c28b2e1c5c","lyft_premier","Lux"
"1.2","Lyft","1544739913465","North End","North Station","3","1","f431d2df-e0e3-49ee-8115-f2607b0668d8","lyft_line","Shared"
"3.14","Lyft","1544924705239","Boston University","North Station","7","1","22010479-94e8-4570-96be-3ec004d24cb5","lyft_line","Shared"
"3.14","Lyft","1543404086103","Boston University","North Station","10.5","1","23b35a5c-2c7b-497e-b5b4-8ac7837dc1eb","lyft","Lyft"
"3.14","Lyft","1543308322395","Boston University","North Station","19.5","1","52256e9c-45ee-49ea-b0c9-341a042668eb","lyft_plus","Lyft XL"
"3.14","Lyft","1543413683278","Boston University","North Station","27.5","1","afdee121-c2e3-4297-8750-8d42e42e5453","lyft_lux","Lux Black"
"3.14","Lyft","1543515484472","Boston University","North Station","38.5","1","cf1b468d-d1a3-4384-86d5-049c09277441","lyft_luxsuv","Lux Black XL"
"3.14","Lyft","1543678381813","Boston University","North Station","22.5","1","dafbeab3-620f-4d4b-8d63-fa5e0aea4d15","lyft_premier","Lux"
"1.39","Lyft","1544811609359","Beacon Hill","Haymarket Square","13.5","1","4ee66eda-5b8b-4543-96de-8de2e834f048","lyft_premier","Lux"
"1.39","Lyft","1544782503676","Beacon Hill","Haymarket Square","16.5","1","7abe5a90-ad97-4b23-a6c3-74c3c56e3235","lyft_lux","Lux Black"
"1.39","Lyft","1543634883031","Beacon Hill","Haymarket Square","10.5","1","99490ab4-738b-4dbc-9888-a205df3acac5","lyft_plus","Lyft XL"
"1.39","Lyft","1543410084730","Beacon Hill","Haymarket Square","3","1","a05116d7-4071-4d28-9152-462e803b9c00","lyft_line","Shared"
"1.39","Lyft","1544858111418","Beacon Hill","Haymarket Square","7","1","abd390c8-580e-47ce-bec1-5a436cf6acf7","lyft","Lyft"
"1.39","Lyft","1543846379911","Beacon Hill","Haymarket Square","27.5","1","e4a09d93-ad34-4751-9632-0780e05f9674","lyft_luxsuv","Lux Black XL"
"1.45","Lyft","1544867405179","North End","Beacon Hill","11","1","03164f18-7976-4a7c-a321-80c5d1e78394","lyft_plus","Lyft XL"
"1.45","Lyft","1543463768213","North End","Beacon Hill","13.5","1","093124d4-50ad-4e49-9e0d-153c8a62a117","lyft_premier","Lux"
"1.45","Lyft","1545055510161","North End","Beacon Hill","7","1","484e96f0-4753-452e-8b45-25f8e7b9d994","lyft","Lyft"
"1.45","Lyft","1543629477998","North End","Beacon Hill","16.5","1","664b823c-b35b-436d-821d-99ea0684f899","lyft_lux","Lux Black"
"1.45","Lyft","1543759977704","North End","Beacon Hill","3.5","1","89efb1f1-4903-44f4-bdf1-84e06dc1868c","lyft_line","Shared"
"1.45","Lyft","1543849080947","North End","Beacon Hill","26","1","e142ecae-8cbb-42a6-b4b4-542f97fb443a","lyft_luxsuv","Lux Black XL"
"1.35","Lyft","1544734815347","Haymarket Square","Beacon Hill","5","1","2228414f-01b5-4374-aa96-2afae08c869d","lyft_line","Shared"
"1.35","Lyft","1544707209507","Haymarket Square","Beacon Hill","9","1.25","2d33b3b1-5d8c-4e27-9f45-6260725e253e","lyft","Lyft"
"1.35","Lyft","1543864987527","Haymarket Square","Beacon Hill","16.5","1.25","74a0ee6d-4e0f-4817-817d-199b0163688c","lyft_premier","Lux"
"1.35","Lyft","1544743211967","Haymarket Square","Beacon Hill","22.5","1.25","9f62523e-0ccc-429f-a267-efe612e9a242","lyft_lux","Lux Black"
"1.35","Lyft","1543475876197","Haymarket Square","Beacon Hill","13.5","1.25","ac6467ce-25b3-4845-8d39-4836a10bd241","lyft_plus","Lyft XL"
"1.35","Lyft","1544687705143","Haymarket Square","Beacon Hill","32.5","1.25","d289de28-57bf-4c46-aa60-f34d2015ca02","lyft_luxsuv","Lux Black XL"
"3.8","Lyft","1544746808192","Fenway","Financial District","13.5","1","1a8060ba-0fb9-4a5f-98f0-c3ceb12b9dd2","lyft","Lyft"
"3.8","Lyft","1543234450106","Fenway","Financial District","22.5","1","48a922a9-a5f6-49de-ad9b-865997e1a53c","lyft_plus","Lyft XL"
"3.8","Lyft","1543556577500","Fenway","Financial District","42.5","1","4c1f503c-2411-4c59-b416-c9831f3da44b","lyft_luxsuv","Lux Black XL"
"3.8","Lyft","1543559281680","Fenway","Financial District","34","1","f303df24-fcdb-4c6c-8cc4-0dd850f06b7f","lyft_lux","Lux Black"
"3.8","Lyft","1544784012969","Fenway","Financial District","26","1","f50ccfba-0357-4f88-bf80-f84a0f149f37","lyft_premier","Lux"
"3.8","Lyft","1543561986011","Fenway","Financial District","9","1","faf23f55-3469-45de-99ce-78586d97193c","lyft_line","Shared"
"2.56","Lyft","1543560177657","Beacon Hill","South Station","32.5","1","87855544-a017-4082-9391-ef89d57b28b7","lyft_luxsuv","Lux Black XL"
"2.56","Lyft","1545041710321","Beacon Hill","South Station","19.5","1","8a6c5c50-ddae-4eeb-b784-9f65eb40df23","lyft_premier","Lux"
"2.56","Lyft","1543212976137","Beacon Hill","South Station","10.5","1","ae3dba0c-4c31-42d8-91b4-34626fba32ec","lyft","Lyft"
"2.56","Lyft","1543227250145","Beacon Hill","South Station","16.5","1","f35336cf-0c31-4cc1-a1b1-93ac41e3008a","lyft_plus","Lyft XL"
"2.56","Lyft","1544942110297","Beacon Hill","South Station","22.5","1","f4d2d524-6493-4cf0-83c9-ef90a461d37a","lyft_lux","Lux Black"
"4.23","Lyft","1543360702530","Financial District","Northeastern University","38.5","1","714454b7-2e2f-4399-ad87-dbd0226c805d","lyft_luxsuv","Lux Black XL"
"4.23","Lyft","1543424484829","Financial District","Northeastern University","32.5","1","aab73cf9-11b4-463d-9400-b47de7688d32","lyft_lux","Lux Black"
"4.23","Lyft","1545131706866","Financial District","Northeastern University","22.5","1","cea337ed-5efe-4cf8-9e76-ba68a7e2ec5a","lyft_premier","Lux"
"2.35","Lyft","1544737809978","Boston University","Beacon Hill","7","1","45bb59d3-c6d4-4641-98d8-2a188d62c9f6","lyft_line","Shared"
"2.35","Lyft","1543456387569","Boston University","Beacon Hill","16.5","1","4792954b-b218-463f-a48f-7d9f8361dfec","lyft_premier","Lux"
"2.35","Lyft","1543471079725","Boston University","Beacon Hill","19.5","1","6d81c395-ef0d-4e33-9d42-bd3c86cf5362","lyft_lux","Lux Black"
"2.35","Lyft","1543424184339","Boston University","Beacon Hill","13.5","1","8b377321-22a4-4b99-ad4c-ba4e7aec5331","lyft_plus","Lyft XL"
"2.35","Lyft","1545011705449","Boston University","Beacon Hill","30","1","fdff9f15-9b70-4c73-9097-9849e39343ff","lyft_luxsuv","Lux Black XL"
"2.35","Lyft","1544676311332","Boston University","Beacon Hill","9","1","feae5a52-e523-4183-a6a6-329822857b8d","lyft","Lyft"
"1.52","Lyft","1543428308376","Back Bay","Boston University","19.5","1","051c9b35-3c08-4364-80dd-4424aa6b731a","lyft_lux","Lux Black"
"1.52","Lyft","1544812206009","Back Bay","Boston University","13.5","1","0b240bf2-badf-4fee-93f6-905e2ffab5ca","lyft_plus","Lyft XL"
"1.52","Lyft","1543451887336","Back Bay","Boston University","13.5","1","1124fcfc-30ef-42ac-9460-d4d4e5bdbbb0","lyft_premier","Lux"
"1.52","Lyft","1543622586579","Back Bay","Boston University","3","1","38af5dbb-2684-406f-b133-d0c5b15ba990","lyft_line","Shared"
"1.52","Lyft","1544901907484","Back Bay","Boston University","7","1","94bff54a-019c-4ab5-ad43-4062667e80fd","lyft","Lyft"
"1.52","Lyft","1544931312237","Back Bay","Boston University","27.5","1","c3ba06c2-65ed-41d2-902b-29325202650f","lyft_luxsuv","Lux Black XL"
"2.05","Lyft","1543646277502","Theatre District","Northeastern University","30","1","3e0d585c-90dc-45b5-9499-8d2a99d7e3c2","lyft_luxsuv","Lux Black XL"
"2.05","Lyft","1543286183452","Theatre District","Northeastern University","13.5","1","8d4c6b3b-e3e0-42fd-a7ab-afcb9a889efb","lyft_plus","Lyft XL"
"2.05","Lyft","1543900380838","Theatre District","Northeastern University","22.5","1","9bf1b0b3-9a6f-422f-a321-33ba0e0dc932","lyft_lux","Lux Black"
"2.05","Lyft","1543301123765","Theatre District","Northeastern University","16.5","1","c9b00183-eb5a-432d-8623-f9edc669a43f","lyft_premier","Lux"
"3.25","Lyft","1543237509837","Back Bay","South Station","42.5","2.5","46c02b41-6f51-43ab-a389-21d704cac2db","lyft_plus","Lyft XL"
"3.25","Lyft","1543401667745","Back Bay","South Station","52.5","2","6c187b77-cfab-4fc2-87ae-ce6caf756e35","lyft_lux","Lux Black"
"3.25","Lyft","1544927715883","Back Bay","South Station","67.5","2","77644bac-cb00-4368-8aef-a3d0fd7861c2","lyft_luxsuv","Lux Black XL"
"3.25","Lyft","1543730289376","Back Bay","South Station","38","2","78695f94-063c-4ea0-9c5d-66b8a0d67f01","lyft_premier","Lux"
"3.25","Lyft","1543824781865","Back Bay","South Station","22.5","2.5","9c5c0e40-a5b9-4866-a77b-f4e9bf7eee84","lyft","Lyft"
"3.25","Lyft","1544993106128","Back Bay","South Station","11","1","b510940d-dbd6-42c4-aca9-c65500b009b0","lyft_line","Shared"
"2.15","Lyft","1543463947747","South Station","North Station","16.5","1","033db49d-fef5-4848-8d12-1909a14dc978","lyft_premier","Lux"
"2.15","Lyft","1543216726117","South Station","North Station","5","1","6d2063b0-4f43-4371-99eb-a73890710ff1","lyft_line","Shared"
"2.15","Lyft","1543445228597","South Station","North Station","13.5","1","972a966e-4e45-4a6c-8622-40e93e79f964","lyft_plus","Lyft XL"
"2.15","Lyft","1544884211685","South Station","North Station","27.5","1","afdd3cda-4547-4a9a-9094-0cfd9c817fec","lyft_luxsuv","Lux Black XL"
"2.15","Lyft","1543573980906","South Station","North Station","19.5","1","d5b02a55-e713-4aee-91ee-51311b08fe61","lyft_lux","Lux Black"
"2.15","Lyft","1543487282536","South Station","North Station","9","1","fb076d34-e800-4c89-9c94-b112b7353877","lyft","Lyft"
"2.56","Lyft","1543431367785","Beacon Hill","South Station","32.5","1","306ad3f8-f605-4fb1-830c-48c1fe393ba9","lyft_luxsuv","Lux Black XL"
"2.56","Lyft","1543343601836","Beacon Hill","South Station","10.5","1","853bc0df-7f49-48fd-bf16-3ee8a9bfcc50","lyft","Lyft"
"2.56","Lyft","1543779785563","Beacon Hill","South Station","13.5","1","882dccc4-a874-4009-ba7d-e64334e838e4","lyft_plus","Lyft XL"
"2.56","Lyft","1543797477352","Beacon Hill","South Station","16.5","1","9170922e-1e3a-4766-86ea-1fb0961df391","lyft_premier","Lux"
"2.56","Lyft","1545133810019","Beacon Hill","South Station","22.5","1","ad16d462-c6f5-47f5-9b19-3368aca7b635","lyft_lux","Lux Black"
"2.56","Lyft","1545150013977","Beacon Hill","South Station","7","1","edb63b89-fd3f-446a-945e-9d9c94a29723","lyft_line","Shared"
"2.05","Lyft","1543452707147","West End","South Station","7","1","50367894-71e8-48cf-a678-c76de800ebd6","lyft_line","Shared"
"2.05","Lyft","1543359623593","West End","South Station","16.5","1","650b9166-6c11-4c4c-87be-2d6f08e324dd","lyft_plus","Lyft XL"
"2.05","Lyft","1544731209554","West End","South Station","32.5","1","978a1edb-b591-4d56-8c6f-a1d82dc0a03d","lyft_luxsuv","Lux Black XL"
"2.05","Lyft","1543864079329","West End","South Station","19.5","1","9dc3dd2e-05da-40b3-b2b2-15f40fb1248a","lyft_premier","Lux"
"2.05","Lyft","1543901277640","West End","South Station","10.5","1","b3bf7b1f-1684-4b1e-95ba-3119d0c2f63c","lyft","Lyft"
"2.05","Lyft","1543315523999","West End","South Station","22.5","1","fe08593e-1c71-4afc-8bd5-7fc3ada4a006","lyft_lux","Lux Black"
"1.11","Lyft","1543465388396","North Station","North End","27.5","1","0b338225-6aca-42b6-8a62-d6bebb72e15c","lyft_luxsuv","Lux Black XL"
"1.11","Lyft","1543655281147","North Station","North End","10.5","1","0e231fe0-67a4-4c16-bf15-d39dc63dbd2f","lyft_plus","Lyft XL"
"1.11","Lyft","1543287982017","North Station","North End","7","1","1ee8c9c3-4608-46f2-9a43-2a1274f7eb81","lyft","Lyft"
"1.11","Lyft","1543428308279","North Station","North End","16.5","1","6df09c94-c29d-42f4-9609-b4d4fde50a1c","lyft_lux","Lux Black"
"1.11","Lyft","1543354403810","North Station","North End","5","1","cad462f9-275d-47f1-bff9-835be660abe2","lyft_line","Shared"
"1.11","Lyft","1543460360014","North Station","North End","13.5","1","e1626ff7-f522-42ca-87ba-80275bdfc64d","lyft_premier","Lux"
"1.26","Lyft","1543507677252","Haymarket Square","Financial District","13.5","1","2152af99-109b-42a4-a32d-af2549d28407","lyft_premier","Lux"
"1.26","Lyft","1544673304885","Haymarket Square","Financial District","27.5","1","6481b16f-1ebe-4270-907c-d0cc295e98c2","lyft_luxsuv","Lux Black XL"
"1.26","Lyft","1544904308305","Haymarket Square","Financial District","3","1","a54ea524-58ce-4b84-bd9f-dab5222c6c01","lyft_line","Shared"
"1.26","Lyft","1543556283738","Haymarket Square","Financial District","7","1","c0a06a71-596f-4e06-a4a7-a325bb2e5db3","lyft","Lyft"
"1.26","Lyft","1543560183599","Haymarket Square","Financial District","16.5","1","d5f9542a-121e-4a9d-a626-ad8d54590a25","lyft_lux","Lux Black"
"1.26","Lyft","1543593483676","Haymarket Square","Financial District","10.5","1","ff6e3660-aea7-423f-8f81-c02819cfaf0b","lyft_plus","Lyft XL"
"1.5","Lyft","1543528082617","Theatre District","North End","30","1","171c797c-7cbe-43f4-b647-0c221f26d075","lyft_luxsuv","Lux Black XL"
"1.5","Lyft","1543279335229","Theatre District","North End","7","1","28ed7c74-7408-4b16-b1dd-efa9c1d41ff6","lyft_line","Shared"
"1.5","Lyft","1543277835398","Theatre District","North End","9","1","2d37166b-ea5d-45ca-b72f-19836ae08571","lyft","Lyft"
"1.5","Lyft","1543330461930","Theatre District","North End","22.5","1","381ab8a0-fbfd-4fb9-9eff-450b2523bbe3","lyft_lux","Lux Black"
"1.5","Lyft","1545147911680","Theatre District","North End","16.5","1","ad7333e2-43b0-47b1-8ee3-609f9d1a6baa","lyft_premier","Lux"
"1.35","Lyft","1544861412683","Haymarket Square","Beacon Hill","27.5","1","838216a3-b34b-4028-a894-507fc01bada2","lyft_luxsuv","Lux Black XL"
"1.35","Lyft","1544875503471","Haymarket Square","Beacon Hill","16.5","1","8ee71a18-8bbc-498e-8b8a-d61e7ef1ff76","lyft_lux","Lux Black"
"1.35","Lyft","1543660076989","Haymarket Square","Beacon Hill","7","1","ae9c5d86-b03d-4a8e-9e7e-23e12dfd5a02","lyft","Lyft"
"1.35","Lyft","1545102005610","Haymarket Square","Beacon Hill","13.5","1","c720f171-b7c1-41db-8ce2-a44b42394642","lyft_premier","Lux"
"1.35","Lyft","1544748012439","Haymarket Square","Beacon Hill","3","1","d980155b-06ee-42c2-88eb-16ef5a7e0860","lyft_line","Shared"
"1.35","Lyft","1543635481545","Haymarket Square","Beacon Hill","10.5","1","e3cd9a56-0dfa-47d7-b778-9b79beda9dd6","lyft_plus","Lyft XL"
"4.76","Lyft","1543671477234","Boston University","Theatre District","27.5","1","0a54c28c-06db-467f-a5f1-b19deee1e83e","lyft_premier","Lux"
"4.76","Lyft","1543412184753","Boston University","Theatre District","32.5","1","21da7e2c-63f7-4c2b-833c-a6529d76543d","lyft_lux","Lux Black"
"4.76","Lyft","1543770482316","Boston University","Theatre District","9","1","2b6b35df-98d4-418a-b96e-1b489c24f5a1","lyft_line","Shared"
"4.76","Lyft","1544808004519","Boston University","Theatre District","45.5","1","8e4bd9d1-d823-4f20-8dca-42d22da91002","lyft_luxsuv","Lux Black XL"
"4.76","Lyft","1543549381435","Boston University","Theatre District","22.5","1","8e9465bb-c826-4430-9dc1-07e79540b004","lyft_plus","Lyft XL"
"4.76","Lyft","1543528376476","Boston University","Theatre District","13.5","1","bea47d8f-f49b-4cd9-a4cd-9aa68bb17581","lyft","Lyft"
"3.41","Lyft","1544858106577","Northeastern University","Financial District","38","1","2724ba37-e93c-4926-94bc-24ce7bd39ea8","lyft_luxsuv","Lux Black XL"
"3.41","Lyft","1543471676057","Northeastern University","Financial District","22.5","1","27dba711-b3e3-4132-a211-56a26d04e54b","lyft_premier","Lux"
"3.41","Lyft","1544989507623","Northeastern University","Financial District","19.5","1","2fc47557-8bde-4be6-9ac3-5648b8d3e8fa","lyft_plus","Lyft XL"
"3.41","Lyft","1544751313892","Northeastern University","Financial District","7","1","801f476a-fa1d-48d0-9e47-c0601d0c98ba","lyft_line","Shared"
"3.41","Lyft","1543305801945","Northeastern University","Financial District","26","1","97c66e38-25ad-411f-93a1-ce226c228c7e","lyft_lux","Lux Black"
"3.41","Lyft","1543367362287","Northeastern University","Financial District","11","1","e45d644e-da01-4d37-a919-83c50217cba6","lyft","Lyft"
"1.33","Lyft","1545144609422","South Station","Back Bay","19.5","1","02e5a743-c82a-4e66-ac0d-f432b6191aca","lyft_lux","Lux Black"
"1.33","Lyft","1543328844189","South Station","Back Bay","26","1","9d28dd46-9870-4884-bfd0-439bc73363d4","lyft_luxsuv","Lux Black XL"
"1.33","Lyft","1543362502139","South Station","Back Bay","13.5","1","ac132570-c30f-473b-9583-e083800b65a9","lyft_premier","Lux"
"1.33","Lyft","1543713477502","South Station","Back Bay","5","1","b43e7ebb-1149-48b0-8fe2-2549355f3454","lyft_line","Shared"
"1.33","Lyft","1543306522773","South Station","Back Bay","7","1","c331293c-f25b-4174-aceb-5c7c54535bdd","lyft","Lyft"
"1.33","Lyft","1544399590978","South Station","Back Bay","13.5","1","db4d2a05-1220-41f9-bf64-926a89ab8a0a","lyft_plus","Lyft XL"
"0.61","Lyft","1543246150296","South Station","Theatre District","26","1","088f0dcc-8c3e-4f1e-b2d2-d84570ba4727","lyft_luxsuv","Lux Black XL"
"0.61","Lyft","1544976914325","South Station","Theatre District","5","1","1098df7f-e57d-463f-bb85-09342d119aac","lyft_line","Shared"
"0.61","Lyft","1543764476357","South Station","Theatre District","9","1","1c3bed56-d534-43fb-9e8f-2ac11389c9fc","lyft_plus","Lyft XL"
"0.61","Lyft","1543346482332","South Station","Theatre District","7","1","42ac8bd2-f92d-437a-a00c-e9648a5083cd","lyft","Lyft"
"0.61","Lyft","1544684709604","South Station","Theatre District","16.5","1","713300e5-7703-40e2-9ecf-4453afc97737","lyft_lux","Lux Black"
"0.61","Lyft","1544798108599","South Station","Theatre District","11","1","73b9e792-d3f7-4d9c-a5ff-92782b679a52","lyft_premier","Lux"
"1.09","Lyft","1543397856879","North End","North Station","13.5","1","4ff6ffd0-ace2-419d-9128-e1d9c40a86f6","lyft_premier","Lux"
"1.09","Lyft","1543822682572","North End","North Station","16.5","1","c9441a12-fcfa-4fe6-8214-5f8f90ac6ef6","lyft_lux","Lux Black"
"1.09","Lyft","1545140403775","North End","North Station","7","1","ca6200f6-5eee-4cf0-b3c5-e80c7d27119c","lyft","Lyft"
"1.09","Lyft","1543290862340","North End","North Station","27.5","1","cba28356-5d53-4eac-b39e-d317e6fc8850","lyft_luxsuv","Lux Black XL"
"1.09","Lyft","1544674205742","North End","North Station","10.5","1","e222caf4-6c26-4024-bcfd-852d710c2ef2","lyft_plus","Lyft XL"
"1.09","Lyft","1543840386296","North End","North Station","5","1","e948250d-a2c8-42f8-862c-b82331fba07e","lyft_line","Shared"
"2.93","Lyft","1544960110993","Theatre District","Boston University","22.5","1","29b7e4d7-b31d-44a2-bc18-5c056c8d7d89","lyft_premier","Lux"
"2.93","Lyft","1543629186122","Theatre District","Boston University","10.5","1","75d2ca3c-24d8-48ef-b4be-a2365d5d4ec5","lyft","Lyft"
"2.93","Lyft","1543421647772","Theatre District","Boston University","32.5","1","798667fd-26d5-4d0a-8c9a-626b0ba8a78a","lyft_luxsuv","Lux Black XL"
"2.93","Lyft","1543397854534","Theatre District","Boston University","7","1","a554eac9-b2d2-4ee8-8a2a-617345a10571","lyft_line","Shared"
"2.93","Lyft","1544866810114","Theatre District","Boston University","16.5","1","bfe982bb-e27f-402f-abdc-e30287d911e8","lyft_plus","Lyft XL"
"2.93","Lyft","1545003011076","Theatre District","Boston University","27.5","1","f8e8abb9-9c3b-4a31-ae81-5de9fca3e9ac","lyft_lux","Lux Black"
"3.68","Lyft","1543816376633","Financial District","Boston University","7","1","d3757125-6a25-4a78-94b8-a18b9597208d","lyft_line","Shared"
"1.66","Lyft","1543454768022","West End","South Station","9","1","0ebd48b8-e006-4a14-a789-4a7926fac4c1","lyft","Lyft"
"1.66","Lyft","1543762982006","West End","South Station","27.5","1","4f5cde89-8e3d-4488-987f-40e624be5529","lyft_luxsuv","Lux Black XL"
"1.66","Lyft","1545024310668","West End","South Station","5","1","5bb44507-217a-4641-bb55-f73c6b5780aa","lyft_line","Shared"
"1.66","Lyft","1543540081854","West End","South Station","19.5","1","76930be9-a365-47e2-b4ff-a3784899a9c1","lyft_lux","Lux Black"
"1.66","Lyft","1543303463522","West End","South Station","13.5","1","8e157156-eead-4e40-85a5-2a43b51d58ea","lyft_plus","Lyft XL"
"1.66","Lyft","1543619583597","West End","South Station","16.5","1","dfe0bced-641e-4ea0-855a-5bd4c76e33e4","lyft_premier","Lux"
"2.25","Lyft","1543440188467","Haymarket Square","Back Bay","16.5","1","00ac7cd7-8fc9-40a0-87de-abfb43b0581f","lyft_plus","Lyft XL"
"2.25","Lyft","1543423285779","Haymarket Square","Back Bay","34","1","33a7b13e-afc3-4531-823a-f439c284e282","lyft_luxsuv","Lux Black XL"
"2.25","Lyft","1543245069660","Haymarket Square","Back Bay","19.5","1","5893bc62-9cff-4d2a-b76e-6210f3c63ed5","lyft_premier","Lux"
"2.25","Lyft","1543762979432","Haymarket Square","Back Bay","3.5","1","59d6c512-cb58-487c-b6bc-212c9ba8501f","lyft_line","Shared"
"2.25","Lyft","1543298602188","Haymarket Square","Back Bay","11","1","6bc7eec4-dc21-4d64-b829-7225aa15d038","lyft","Lyft"
